latitude,longitude,wind_speed_m_s,air_density_kg_m3,temperature_c,humidity_pct,pressure_hpa,elevation_m,wind_generation_mw
11.75097,71.71663,2.43,1.054,15.22,65.5,872.43,1275.82,0.0
13.19635,85.58317,9.09,0.9721,13.95,84.58,801.13,1945.92,1.1811
22.15428,68.4737,5.44,0.9769,18.3,64.61,817.32,1699.13,0.2433
18.1012,75.16385,2.23,0.9742,16.47,79.33,809.88,1902.1,0.0
15.74652,85.78869,5.01,1.1614,28.25,42.79,1004.78,86.67,0.1728
8.78571,75.69811,8.73,0.9948,19.64,78.02,836.11,1582.06,1.0437
9.04015,73.10839,1.91,1.0209,20.44,64.83,860.39,1350.9,0.0
20.2249,77.5024,7.57,1.0306,24.75,61.8,881.32,1157.29,0.6727
25.62983,79.63677,2.52,0.9615,19.07,78.4,806.51,1902.9,0.0075
22.12512,70.62676,4.47,1.1243,21.41,89.8,950.66,581.22,0.0979
25.79415,82.22931,3.82,1.1753,22.44,58.56,997.23,142.69,0.0518
11.31406,73.81659,7.59,1.0215,17.52,59.92,852.29,1391.26,0.6765
23.48136,78.55445,4.75,1.0864,25.41,80.17,931.04,705.17,0.1719
13.92992,86.99567,5.65,0.993,23.1,56.51,844.41,1600.16,0.2345
12.26188,71.30206,1.62,1.0505,17.26,55.97,875.68,1287.94,0.0108
25.25506,77.59223,7.21,1.062,18.46,80.71,888.96,1068.25,0.5889
22.15898,83.74994,7.59,1.0388,29.4,79.95,902.17,967.2,0.6134
9.84302,76.30229,2.84,1.096,30.77,68.24,956.17,506.87,0.0174
13.68615,73.99935,3.39,1.1348,22.04,55.08,961.54,373.38,0.0172
14.20524,74.73947,2.39,1.1074,28.47,73.77,958.76,499.87,0.0118
27.54302,79.87333,1.16,1.0141,21.79,61.65,858.58,1361.44,0.0
12.64432,68.99716,5.81,1.104,19.34,74.95,926.89,810.45,0.2554
16.25694,70.05754,4.33,1.0346,12.99,73.45,849.8,1462.28,0.1371
14.73135,80.90522,7.75,1.053,22.34,87.33,893.16,1096.91,0.6938
27.77867,77.06812,1.09,0.9714,21.32,69.22,821.11,1741.64,0.0
21.45871,71.97983,5.01,1.088,22.36,71.01,922.93,778.23,0.1798
27.60993,69.08435,6.27,1.0181,21.59,70.63,861.35,1345.67,0.3438
14.26186,68.39774,3.74,1.1356,29.87,63.44,987.76,206.43,0.048
27.8083,76.48119,0.5,1.0073,16.92,67.61,838.71,1596.46,0.0
20.89548,84.25329,4.41,1.1346,27.45,64.69,979.05,263.83,0.08
11.06159,72.46324,3.52,1.0164,9.64,52.71,825.1,1808.5,0.0094
9.51541,82.75682,5.92,1.0835,25.81,58.32,929.87,750.8,0.3077
25.24017,71.23527,5.01,1.0591,18.82,78.82,887.61,1154.2,0.1501
23.91909,87.7899,3.04,1.1928,22.13,55.85,1011.05,41.53,0.0102
17.12694,77.95646,1.59,1.0517,22.44,65.77,892.32,1079.78,0.0122
8.3074,71.4504,4.98,1.0648,19.36,74.77,894.12,1040.92,0.141
22.30951,77.52456,4.12,1.0346,21.87,66.52,876.16,1198.3,0.065
11.70572,68.93857,6.11,1.1288,30.29,72.46,983.25,257.85,0.3426
14.40548,84.68263,1.85,1.1273,33.52,66.85,992.38,180.25,0.0136
18.26015,70.52138,1.76,1.1524,18.42,96.42,964.51,416.38,0.0
10.02533,78.93458,5.74,1.0319,24.08,80.0,880.39,1194.99,0.2655
21.70807,77.0779,1.44,1.16,26.89,89.49,999.07,115.28,0.0049
27.30762,71.6957,2.36,1.0902,22.45,50.04,925.05,752.2,0.0307
20.14133,84.87258,5.83,1.0522,24.82,78.95,899.97,1051.15,0.2759
22.76225,84.57605,3.84,0.9577,22.52,57.01,812.77,1852.54,0.0439
14.66343,70.10708,7.98,1.0119,12.22,71.26,828.94,1679.68,0.7259
18.73668,85.14355,7.32,0.9983,7.75,67.66,804.94,1963.46,0.576
16.96651,74.07758,2.87,1.1497,29.15,70.27,997.69,104.78,0.0
16.82756,81.93653,2.19,0.9725,13.43,75.55,800.0,1980.01,0.0
26.95881,81.03746,3.98,1.0915,19.83,68.77,917.94,833.51,0.0657
17.82756,79.35922,2.65,1.0713,18.56,66.51,897.03,1045.62,0.0038
17.25198,87.56055,4.02,1.0499,21.35,59.92,887.57,1153.31,0.1046
22.31042,69.7634,1.93,1.0549,16.24,69.88,876.31,1222.87,0.0
8.76111,79.47493,5.96,1.1801,20.56,67.2,994.92,177.91,0.3117
25.59397,77.93119,1.15,1.0414,11.04,64.01,849.5,1518.07,0.0
25.42869,71.77325,3.25,1.1402,23.06,72.24,969.43,368.04,0.0
19.89368,77.27135,2.78,1.0096,15.3,77.87,835.93,1605.24,0.0
9.09198,86.02442,3.09,1.0882,21.39,72.76,920.04,831.48,0.0
22.80339,86.00464,2.31,1.127,26.42,62.64,969.14,376.32,0.0
24.54551,87.86441,3.37,1.1766,23.51,61.13,1001.91,127.47,0.034
10.096,75.61685,2.41,1.1076,31.84,62.7,969.63,382.52,0.0
12.38472,82.66014,1.51,0.9855,25.6,70.96,845.13,1427.18,0.0
22.43678,82.34685,7.08,1.1352,29.43,57.78,986.02,169.22,0.5137
10.15726,71.91792,7.57,1.0475,24.39,69.72,894.66,1114.15,0.6238
26.76463,85.01327,5.02,0.9414,23.05,72.89,800.45,1976.31,0.1417
13.5187,74.25666,0.98,0.9783,21.68,69.11,827.95,1689.72,0.0
25.06919,75.94463,4.46,1.044,19.44,76.74,876.88,1224.34,0.0775
8.26285,68.24813,2.86,1.0055,20.82,87.16,848.49,1545.55,0.0615
16.63872,82.95534,3.79,1.0656,28.05,66.27,921.26,835.56,0.0699
25.01793,68.35999,3.85,1.0749,20.84,60.34,907.08,951.12,0.0968
14.42606,81.2877,3.97,1.0678,23.01,87.89,907.82,943.76,0.0603
25.87729,79.8037,1.21,1.149,27.36,52.64,991.18,121.12,0.0142
12.42267,71.92168,3.8,1.0942,28.97,58.3,948.94,502.85,0.1076
8.99934,86.84833,2.47,0.9887,13.4,82.94,813.28,1865.47,0.0159
22.65589,77.94341,3.21,1.0757,24.98,50.28,920.6,779.98,0.0285
26.93927,70.63474,1.97,1.1601,26.68,79.78,998.5,112.93,0.0
9.84352,87.51408,7.14,1.0837,19.16,78.32,909.36,947.48,0.5052
19.48772,71.89784,1.15,1.0081,16.06,55.59,836.87,1559.34,0.0
21.03495,70.90947,2.39,1.0967,24.77,60.11,937.86,629.3,0.0127
16.18411,68.12433,2.32,1.1062,30.54,44.41,964.27,390.82,0.0
11.78627,79.2939,5.99,0.9831,19.51,58.44,825.91,1788.94,0.3015
24.15896,75.12686,3.38,1.0739,34.83,54.69,949.4,543.72,0.039
22.79363,73.15534,3.15,1.1158,11.89,78.44,912.98,839.16,0.0008
19.32176,68.37756,2.88,1.0158,16.87,64.42,845.61,1487.52,0.0449
11.81855,83.69182,4.89,0.9528,22.67,87.36,809.02,1882.12,0.1444
20.60479,74.78482,2.5,0.9817,11.58,83.23,802.38,1913.54,0.0031
10.04808,84.99308,6.46,1.0067,13.77,86.24,829.15,1722.21,0.3948
16.39494,79.26676,1.51,1.1522,21.39,63.4,974.19,309.7,0.0
9.70103,78.75491,3.19,1.0897,12.29,74.04,892.85,1027.72,0.0
26.18576,77.97645,5.29,1.1799,21.02,74.8,996.34,161.28,0.2266
27.46162,83.57944,0.85,1.1494,23.5,64.98,978.71,293.72,0.0
21.15956,71.5625,4.63,1.1077,15.2,56.92,916.84,892.89,0.1053
8.67739,82.17569,5.19,1.11,23.03,46.96,943.66,565.36,0.1734
18.44434,77.96122,3.67,1.0286,15.89,78.44,853.45,1466.69,0.0254
20.78313,80.84697,2.03,1.0339,9.26,79.47,838.15,1635.11,0.0
9.09816,68.48655,7.44,0.9822,15.41,83.11,813.59,1841.64,0.609
11.9029,84.20556,3.01,0.9812,14.61,97.67,810.54,1854.55,0.0027
13.07347,69.16026,9.49,1.0813,25.58,56.48,927.22,703.83,1.29
11.97133,71.53139,3.92,1.1383,24.25,70.2,971.72,343.78,0.076
19.22562,74.21758,5.01,1.0036,13.49,61.34,825.75,1694.35,0.1392
24.14827,73.02273,5.94,0.992,16.98,79.65,826.12,1758.18,0.2871
11.94579,87.10336,3.89,1.1293,34.37,71.43,996.92,151.97,0.0678
20.04263,73.65363,3.74,0.9965,18.5,64.99,834.21,1679.85,0.013
13.02315,76.48673,1.44,1.0664,15.34,77.4,883.06,1134.37,0.0
15.53703,82.98361,2.08,1.101,29.14,66.11,955.39,530.25,0.0551
19.12703,79.65411,1.89,1.0667,25.78,67.97,915.32,809.05,0.0103
9.5888,83.67635,3.69,1.0136,12.35,68.44,830.71,1639.95,0.0346
15.33147,85.50869,1.23,1.0058,14.19,88.98,829.6,1682.22,0.002
21.68229,68.84334,7.79,1.0021,21.2,67.7,846.7,1539.26,0.7186
13.85111,75.34893,1.33,0.9854,20.85,78.74,831.62,1677.73,0.0074
25.02352,73.59944,1.86,1.1254,24.01,71.27,959.96,459.24,0.0102
17.9796,70.39093,7.44,1.1334,27.18,76.38,977.11,365.16,0.62
13.00375,81.85937,6.11,1.1353,34.04,77.59,1001.12,66.98,0.366
10.08087,71.4385,5.33,0.9657,15.96,58.53,801.45,1905.45,0.2388
8.98308,82.08063,0.5,0.9384,24.3,73.79,801.24,1879.88,0.0
27.79505,80.71155,3.82,1.1435,22.54,85.7,970.54,359.19,0.0163
17.094,75.95467,5.43,1.1403,33.28,64.09,1002.99,36.55,0.1982
10.6693,78.13388,4.35,0.9807,18.54,67.78,821.17,1777.3,0.0855
20.71086,78.25803,4.31,1.0227,26.92,67.01,880.92,1179.68,0.1054
19.61931,73.55301,8.16,1.1298,29.49,72.74,981.52,302.17,0.8239
13.31653,72.71288,2.55,1.0139,24.05,87.93,864.95,1337.71,0.0
12.05241,80.50131,4.68,1.0074,12.95,52.27,827.36,1754.27,0.142
19.87111,79.66017,4.73,1.025,20.32,72.53,863.45,1306.34,0.117
21.30094,73.79995,4.79,1.0535,26.87,66.23,907.28,945.89,0.1804
21.40272,72.17771,3.55,1.0514,21.26,73.64,888.54,1175.51,0.0559
25.17463,75.1556,0.74,1.0288,15.77,64.41,853.24,1313.23,0.0
19.93658,86.55446,4.42,1.0722,31.5,74.66,937.64,684.41,0.0664
8.3136,86.08348,0.5,0.9912,22.01,76.93,839.81,1656.23,0.0088
10.90157,69.3367,5.46,1.0487,19.96,54.41,882.35,1233.1,0.2009
24.63515,82.61591,2.83,1.1017,20.44,57.13,928.43,707.98,0.0
9.41409,80.48053,3.73,0.9788,15.58,63.6,811.21,1826.78,0.0074
23.72424,71.70207,4.24,1.0121,13.88,79.71,833.85,1671.46,0.0564
25.05945,71.95084,3.76,0.9967,25.23,62.02,853.67,1442.68,0.0401
22.93663,71.50943,1.3,0.9988,14.05,80.03,823.42,1808.4,0.0262
20.55621,68.15697,5.14,1.0983,26.39,58.02,944.35,514.27,0.1784
21.16228,73.9904,3.87,1.0039,16.05,69.86,833.44,1657.55,0.0623
10.86057,69.94365,6.3,1.0833,32.64,63.76,950.88,570.27,0.3609
15.03423,81.03079,2.29,1.0939,19.87,73.36,920.1,833.11,0.0463
23.0173,73.00295,1.1,0.9791,16.52,58.74,814.11,1807.72,0.0
20.86893,84.90274,5.31,1.0758,25.74,75.4,923.0,827.4,0.2075
12.24244,77.56094,3.88,1.0546,19.92,73.79,887.17,1163.3,0.072
21.0352,78.83551,4.86,1.0476,32.23,72.93,918.35,767.93,0.1483
15.80071,83.36456,5.9,1.0551,16.86,68.58,878.32,1196.67,0.2851
19.0181,82.30483,4.0,1.1265,37.66,60.36,1005.03,90.68,0.0628
16.99561,72.67784,3.09,1.1113,27.7,64.18,959.7,429.17,0.0072
23.20325,79.29794,3.71,1.1395,28.64,77.77,987.14,209.95,0.0206
25.3946,87.13314,5.0,1.1094,22.3,62.91,940.86,586.56,0.1357
24.74089,76.7955,2.07,0.9681,16.62,83.77,805.25,1967.28,0.0
15.22829,87.46209,1.7,1.0233,23.71,55.17,872.04,1173.3,0.0
21.34618,71.94604,5.64,1.1091,29.97,71.91,965.04,367.3,0.2477
26.94831,70.47347,7.17,1.1116,26.98,81.58,957.65,456.72,0.5311
16.67861,80.32584,2.34,1.0968,22.6,74.38,931.09,690.84,0.0328
23.01807,79.63884,3.56,1.0885,21.32,65.85,920.06,799.65,0.0
21.48998,74.7831,4.53,1.0802,18.98,70.49,905.78,972.76,0.1097
14.71801,84.248,3.16,1.1404,25.06,65.28,976.21,238.56,0.0364
21.30539,81.77984,4.89,1.0717,22.11,73.87,908.35,898.54,0.1064
15.07517,85.22719,2.68,1.0033,22.57,73.65,851.64,1460.11,0.0171
11.00044,78.29657,8.99,1.0693,14.71,66.13,883.56,1129.07,1.1287
26.22891,79.28577,7.44,1.0315,13.46,67.27,848.66,1496.92,0.5809
13.37332,87.86606,2.3,1.1186,21.31,60.97,945.52,658.92,0.0
11.14147,73.5305,3.44,1.18,19.6,85.56,991.59,200.36,0.0231
9.47274,84.19697,1.87,1.1106,23.71,83.22,946.34,594.45,0.0
23.08205,82.26992,6.66,1.0207,21.68,54.01,863.83,1436.83,0.4188
21.79483,83.1728,6.54,0.9506,24.7,75.24,812.69,1787.91,0.4009
12.2767,84.33093,3.84,1.1121,12.31,69.92,911.28,876.72,0.0558
8.87667,82.81859,2.6,1.1596,28.08,60.16,1002.65,60.76,0.0375
24.49642,74.40399,4.4,0.9696,20.81,65.96,818.15,1826.9,0.1014
23.21124,80.31784,3.11,0.9581,19.18,90.75,804.01,1981.76,0.0
12.92471,74.19039,1.28,1.134,31.75,62.46,992.51,199.63,0.0
23.2991,83.79703,3.86,1.1305,26.4,76.39,972.08,265.79,0.0154
21.93558,77.10885,5.08,1.1476,21.33,77.63,970.08,366.84,0.1764
16.32582,78.47277,3.59,1.0054,22.17,86.88,852.27,1520.0,0.0256
26.30904,71.59839,2.7,0.9867,18.06,86.55,824.82,1731.74,0.0
25.39665,70.89195,3.81,1.166,21.82,53.62,987.28,190.46,0.074
19.0265,72.95842,1.38,1.1708,19.33,71.68,982.98,223.08,0.0
10.32781,78.10647,5.49,1.1588,26.28,50.5,996.02,155.09,0.2382
11.80147,70.07649,5.23,1.0611,26.45,81.8,912.52,900.99,0.1769
25.02597,73.59004,5.02,0.9769,16.61,76.42,812.5,1772.93,0.1944
9.78958,76.14853,0.92,1.0893,18.1,74.91,910.66,893.03,0.0
14.11727,69.32478,4.46,1.0785,20.01,64.85,907.6,995.3,0.0964
22.60879,77.05684,4.76,1.0514,26.07,86.58,903.06,962.27,0.124
15.60774,81.01625,5.53,1.1325,31.75,78.86,991.18,116.15,0.2287
10.40314,81.47579,3.37,1.0463,19.22,86.87,878.12,1230.2,0.0
8.5065,85.62591,5.03,0.9877,16.24,66.57,820.46,1862.09,0.1599
10.41254,74.42236,6.37,1.004,16.36,57.33,834.36,1626.86,0.3654
14.34364,71.58491,9.36,1.114,38.84,48.17,997.71,117.5,1.2617
13.71096,76.74872,4.35,1.0432,18.34,58.22,872.9,1275.48,0.093
10.85652,80.1638,5.39,1.1189,30.01,74.55,973.64,355.56,0.2003
24.90054,68.77218,5.0,1.0707,33.85,65.47,943.56,590.62,0.1712
11.68509,75.22171,4.46,1.0977,19.14,59.87,921.03,819.53,0.0236
14.09309,69.47311,2.93,1.0396,18.15,71.9,869.26,1242.5,0.014
19.94908,76.00535,2.6,1.0466,30.19,60.26,911.27,859.75,0.0051
16.22911,72.06224,5.02,1.0129,11.26,67.3,826.9,1681.35,0.1733
12.83729,86.29335,1.65,1.0863,31.04,72.86,948.57,544.29,0.0196
27.14843,82.67858,9.59,0.969,15.26,68.33,802.23,1992.42,1.3392
18.28647,87.04775,6.24,1.1613,27.86,74.26,1003.42,120.95,0.3606
24.21787,73.34795,1.77,1.031,18.64,63.1,863.52,1342.69,0.015
19.68797,79.01513,6.76,1.0288,10.61,48.15,837.95,1607.96,0.4241
17.96224,78.86746,4.43,1.0342,11.41,84.45,844.75,1520.16,0.1078
27.85912,73.1581,4.33,1.1444,22.92,78.36,972.55,330.64,0.1204
24.77023,75.68752,3.08,1.0557,25.74,44.87,905.7,927.31,0.0314
8.29727,84.11509,5.19,1.0558,17.0,87.08,879.34,1209.02,0.1824
11.15178,72.21935,4.02,1.0282,24.38,73.62,878.12,1164.95,0.1169
19.98069,76.19992,5.04,0.971,17.05,54.99,808.88,1920.12,0.1426
26.95309,86.57314,3.15,1.1432,20.2,54.36,962.61,480.12,0.0475
22.29121,75.86892,3.02,0.9575,22.49,84.18,812.54,1813.28,0.0
24.41485,68.82129,6.38,0.9749,18.24,62.55,815.46,1729.9,0.3648
15.35339,75.06445,0.86,1.0079,21.22,70.83,851.67,1358.41,0.0
9.85912,78.82987,5.12,1.1065,23.43,76.4,941.99,621.66,0.1705
21.88549,70.4875,4.21,0.9937,25.32,68.23,851.34,1532.57,0.0474
23.09759,85.26167,1.01,1.0344,20.87,74.19,873.06,1270.85,0.0
16.88628,70.81766,6.23,0.9598,17.21,60.77,800.0,1910.65,0.3518
17.15961,81.18104,10.96,1.0169,16.5,67.63,845.46,1546.08,2.0017
20.14013,83.11542,3.42,1.0181,17.53,69.0,849.5,1501.03,0.0
18.73348,72.29354,0.9,0.9684,15.56,69.98,802.57,1917.23,0.0
18.88461,82.4044,2.55,0.9613,19.97,65.59,808.84,1851.3,0.0008
22.07288,80.74071,5.91,1.0764,32.12,75.39,943.22,663.96,0.2917
12.87592,69.47349,5.41,1.0159,17.5,72.12,847.54,1574.22,0.2161
9.32495,86.92698,5.34,0.9556,20.18,70.92,804.65,1919.98,0.1908
20.2962,76.8561,3.19,0.991,19.15,78.13,831.5,1705.17,0.0
19.3926,70.5235,2.97,1.0846,28.96,71.52,940.54,622.11,0.0
10.45933,80.56128,6.74,1.0496,17.32,67.17,875.16,1215.3,0.436
24.17937,75.41597,3.53,1.0414,20.91,72.91,879.05,1194.55,0.0
13.65279,80.98905,6.03,1.0751,21.24,51.72,908.54,971.85,0.3137
17.23001,72.43823,3.71,1.1124,25.95,74.08,955.05,500.89,0.0406
25.73472,76.56255,3.28,1.0071,14.55,71.78,831.66,1648.61,0.0407
23.15912,73.20902,0.66,1.1493,27.54,65.32,992.02,143.77,0.0
17.20609,70.80258,7.6,1.0035,18.88,74.72,841.19,1507.33,0.615
10.21502,68.58038,4.12,1.0819,16.61,87.26,899.91,1042.99,0.0457
11.63763,83.59626,2.93,0.9524,20.22,66.61,802.06,1956.02,0.0033
15.07002,71.54439,3.55,1.0439,15.77,84.05,865.71,1345.64,0.0
22.47389,82.92442,5.98,1.1115,25.73,75.77,953.58,494.84,0.2881
14.39001,87.58241,8.24,0.9832,16.92,81.98,818.7,1823.68,0.8604
23.82973,70.42917,5.4,1.1321,23.65,62.8,964.53,424.75,0.2155
15.56694,74.33232,2.09,1.0242,17.34,69.9,854.0,1447.97,0.0
15.78064,75.30366,1.4,1.1444,25.5,72.03,981.07,221.22,0.0348
14.09585,79.97169,2.84,1.1288,33.24,52.74,992.75,232.11,0.0064
19.45136,71.1039,9.55,1.04,19.23,59.11,872.83,1223.23,1.3413
19.98856,74.3258,2.05,1.205,20.8,81.81,1016.75,32.96,0.0152
11.67974,80.1361,4.03,1.0248,21.75,61.26,867.52,1336.19,0.0556
22.40584,76.19934,4.33,1.1274,19.94,67.09,948.5,606.82,0.1383
22.7716,72.40665,8.12,1.0936,21.96,56.45,926.37,731.74,0.8543
14.5553,71.96634,2.57,1.0897,18.5,71.35,912.23,882.63,0.0
17.674,82.58765,5.67,1.1484,29.64,86.6,998.11,64.06,0.2913
21.85525,75.99379,5.17,1.0892,22.22,71.02,923.5,846.64,0.1562
10.424,82.47509,3.36,1.0161,21.51,62.18,859.42,1403.93,0.0349
18.67508,86.02249,1.07,1.0737,16.46,65.78,892.62,1115.04,0.0
21.55225,76.02673,3.76,1.0767,28.08,74.77,930.98,654.18,0.0082
22.39723,77.64791,2.0,1.0734,13.41,83.55,882.92,1146.88,0.0565
9.12706,77.23481,5.98,1.1085,23.61,71.22,944.31,567.38,0.2924
12.36094,75.74453,6.16,1.0218,16.95,96.31,850.86,1403.76,0.2975
22.86496,71.71301,6.8,1.0427,19.66,57.92,876.39,1225.53,0.5154
24.01075,81.77818,2.75,0.9908,17.5,77.16,826.61,1746.75,0.0
18.76979,70.27723,2.01,1.1432,13.03,75.96,939.16,565.78,0.0
14.98629,75.40372,5.07,1.0665,19.87,76.91,897.06,981.94,0.1652
23.42864,69.70931,7.36,0.9851,12.92,87.35,808.94,1906.38,0.6133
25.62461,84.70422,6.13,1.0298,16.98,72.21,857.63,1443.9,0.3174
23.70865,85.40696,5.41,1.1661,28.88,71.65,1011.0,29.62,0.2121
24.93774,69.17475,0.83,1.1248,21.06,67.2,949.92,510.16,0.0115
20.54195,70.59685,2.01,1.1368,28.74,71.94,985.18,226.88,0.0099
21.62087,79.13314,3.21,1.0829,22.49,78.39,919.0,859.11,0.0
9.84229,73.51166,5.05,0.981,16.8,88.19,816.53,1854.91,0.1265
9.26458,81.34013,2.09,1.0496,15.69,89.63,870.26,1289.25,0.0
9.66646,86.688,2.73,1.0293,21.29,75.97,869.94,1275.6,0.0119
14.93468,83.27542,1.64,1.0821,19.11,48.49,907.78,956.87,0.0289
20.22542,76.32853,6.46,1.0782,21.49,70.0,911.87,828.03,0.3507
26.01035,82.03181,3.19,0.9871,14.82,71.24,816.0,1945.41,0.0296
16.47975,78.23713,4.85,1.1171,22.03,57.23,946.51,563.32,0.154
27.62677,77.22737,4.61,1.0047,19.47,76.49,843.88,1576.42,0.1176
15.83647,86.0882,1.18,0.9707,18.05,65.63,811.37,1833.4,0.0
22.43125,83.91412,4.77,1.0615,32.1,72.71,930.14,767.16,0.1445
18.63775,80.71869,3.61,1.0734,18.13,82.96,897.52,983.45,0.0498
8.84679,80.35435,2.17,0.985,23.1,60.8,837.59,1629.04,0.0
24.45795,79.96036,5.05,1.1112,31.27,67.61,970.99,353.11,0.146
22.77797,83.83595,4.15,1.0068,17.97,86.39,841.37,1571.96,0.0528
8.83126,74.28747,6.04,1.0769,19.04,77.03,903.27,905.7,0.2553
16.58757,74.56979,2.05,0.956,23.1,82.86,813.02,1855.5,0.0
13.68478,69.66744,5.42,0.987,26.65,77.84,849.4,1531.24,0.209
21.43544,87.51829,4.05,1.0164,25.92,74.21,872.59,1319.64,0.0738
16.5489,68.88889,3.49,0.9837,13.14,69.95,808.4,1878.71,0.0318
21.20411,71.77479,1.0,1.1372,28.85,56.77,985.8,211.71,0.0
17.28596,81.84978,7.95,0.9952,15.66,91.69,825.02,1709.79,0.751
14.30902,81.11755,2.71,1.0692,18.38,74.05,894.73,1161.41,0.0107
20.04446,69.99661,2.28,0.9967,8.9,75.95,807.0,1931.86,0.0061
24.90918,76.15727,6.68,1.1219,23.99,76.89,956.89,550.16,0.416
15.96023,73.02055,2.51,1.1689,19.6,63.03,982.31,260.61,0.0244
23.22571,78.69276,6.29,1.0736,18.03,70.64,897.37,1040.51,0.3653
24.44696,85.40184,7.99,1.1221,31.82,69.31,982.32,281.39,0.8206
13.6907,68.89709,6.04,1.0781,27.43,74.03,930.24,677.54,0.3197
8.34887,72.61652,2.68,1.016,15.28,76.56,841.17,1571.68,0.0196
11.83819,76.14251,7.18,1.0167,21.59,83.05,860.16,1436.03,0.5666
10.34985,87.55875,6.52,1.0979,24.2,73.66,937.12,632.43,0.3984
20.80229,80.40626,3.24,1.1294,30.98,77.29,985.97,203.61,0.0227
27.61379,69.30499,2.87,0.987,11.2,75.62,805.57,1782.34,0.018
26.06085,68.87799,5.42,1.0727,23.11,77.97,912.24,879.51,0.2181
15.05583,79.66055,3.15,1.0796,33.9,75.14,951.54,557.16,0.0016
19.8339,86.08618,4.87,1.0776,33.71,59.97,949.19,524.76,0.1199
18.19087,81.24125,3.98,1.0124,17.96,53.21,846.03,1469.12,0.0757
22.05794,68.39597,3.2,1.0024,16.47,71.52,833.4,1667.58,0.0264
24.17231,70.08072,2.42,1.0146,17.64,70.0,846.91,1509.04,0.0
16.98258,81.48064,7.56,1.145,25.32,61.49,981.0,330.14,0.6802
9.44437,73.57358,5.33,1.0718,18.42,57.04,897.08,1045.59,0.2041
12.85101,82.03776,12.53,1.182,20.91,66.36,997.72,82.84,2.8958
22.93488,75.40984,5.46,1.1104,20.7,73.48,936.63,604.95,0.2269
15.81581,73.6053,9.33,1.0447,20.8,82.9,881.53,1166.05,1.2177
14.81647,71.58991,4.73,0.9831,21.7,63.77,832.08,1588.47,0.1443
22.27942,68.1034,8.05,1.1237,25.15,66.76,962.2,468.62,0.8184
17.87544,74.43912,0.5,0.9806,16.61,67.94,815.6,1814.37,0.0348
13.626,78.79047,1.26,0.9972,28.34,60.89,862.96,1335.87,0.0077
19.32797,75.12484,4.52,1.0509,21.01,54.57,887.39,1136.22,0.1196
26.28599,76.37748,2.49,1.0375,12.17,95.77,849.75,1496.01,0.0343
26.46132,84.03429,7.45,0.9578,17.83,75.19,800.0,1994.58,0.6403
9.43908,76.99858,3.73,1.08,18.22,87.0,903.26,1031.88,0.0656
15.33639,71.91415,2.09,1.0393,21.62,63.56,879.41,1232.6,0.0251
18.25867,78.19815,4.56,0.9736,18.81,51.39,815.95,1791.33,0.0733
23.51355,76.37137,8.68,1.1021,28.48,68.32,954.22,483.04,0.9917
14.61671,71.84859,4.1,0.9979,24.13,66.61,851.54,1485.19,0.0636
18.0297,73.5718,5.08,1.0486,24.55,57.3,896.11,1010.08,0.1848
20.42317,85.85202,1.73,0.9964,22.07,93.83,844.37,1521.0,0.0
11.75759,71.85849,2.58,0.9837,19.72,83.94,826.94,1713.64,0.0041
10.67177,68.33316,1.85,1.1447,29.59,48.23,994.79,176.78,0.0
13.0249,77.70821,8.38,1.0141,20.44,68.63,854.64,1522.14,0.8701
26.16114,80.85191,7.76,1.149,23.13,71.74,977.19,296.85,0.7493
14.0142,72.56394,4.42,1.0221,20.75,69.94,862.3,1361.27,0.0817
26.51676,77.35922,5.38,1.0631,21.05,72.71,897.76,1035.43,0.191
17.4501,87.29985,0.81,1.0001,16.94,65.43,832.74,1616.25,0.0371
11.88037,69.11854,4.14,0.9905,19.7,68.43,832.63,1679.57,0.0667
17.75671,86.90961,3.47,0.9972,26.7,75.03,858.32,1373.33,0.0286
10.36825,81.25912,3.19,1.0341,25.05,62.72,885.2,1184.36,0.0268
9.52167,82.78535,6.38,1.0494,16.3,65.44,871.86,1260.77,0.4028
25.86341,84.82051,4.79,1.052,15.23,63.86,870.82,1259.27,0.1333
23.04506,82.23696,3.38,0.9715,19.76,57.09,816.87,1854.07,0.0043
16.55295,85.35543,1.6,1.1277,26.11,60.01,968.72,431.43,0.0
12.8851,70.51662,2.87,1.1315,24.73,73.37,967.5,426.61,0.0
9.7665,87.97697,0.55,1.1537,32.34,73.4,1011.66,71.09,0.0083
12.46508,76.70158,5.15,0.9826,17.44,72.84,819.64,1743.16,0.1309
23.72406,69.53442,4.41,1.1821,22.18,82.79,1002.17,74.7,0.0898
21.19686,69.97082,3.66,0.9651,16.83,73.45,803.32,1997.75,0.0292
23.41067,85.83488,7.82,0.9734,21.79,64.26,824.08,1785.55,0.7361
22.81022,70.75079,6.22,1.1237,21.16,68.31,949.33,498.74,0.3529
25.33053,86.14912,4.3,1.1198,27.17,54.0,965.33,417.1,0.0733
16.35926,80.05637,5.84,1.0621,24.86,58.19,908.54,962.12,0.2735
8.03999,72.04086,5.51,1.0305,20.47,82.12,868.53,1297.36,0.2156
20.78272,85.34176,3.3,1.174,22.2,86.38,995.32,147.68,0.0018
13.7946,76.56409,7.94,1.0181,23.27,80.42,866.32,1374.59,0.7495
23.64407,83.64472,2.27,0.9807,16.53,82.74,815.48,1781.37,0.0299
