latitude,longitude,ghi,dni,dhi,gti,temperature_c,humidity_pct,cloud_cover_pct,pressure_hpa,wind_speed_m_s,elevation_m,solar_generation_mw
20.66227,83.54578,324.75,265.19,62.67,289.18,19.26,70.41,15.34,926.72,3.92,834.01,1.2187
21.9181,83.38718,470.84,352.96,119.45,513.21,26.2,53.48,27.18,865.98,0.68,1339.13,2.1062
23.85679,87.04601,319.0,216.48,84.79,294.93,27.98,55.66,19.23,976.01,4.64,321.73,1.2041
26.0936,78.48896,496.86,365.29,170.84,493.31,34.95,66.47,55.0,996.06,1.76,143.02,1.9073
19.29402,76.43553,276.32,167.27,84.71,243.41,25.62,59.79,37.79,905.51,1.16,934.63,0.9448
21.8592,80.09558,282.32,156.54,109.86,259.61,27.44,71.41,60.62,960.41,2.23,440.01,0.9798
10.6161,68.91908,338.15,269.71,77.37,337.03,18.68,82.16,19.27,850.91,2.04,1495.86,1.3286
24.17953,87.92876,539.72,460.99,102.86,540.66,33.61,55.71,22.88,968.46,2.67,350.86,2.0792
25.46151,85.80465,707.55,594.25,129.2,769.54,18.58,74.3,10.97,826.14,1.11,1726.67,3.066
27.70341,77.23904,486.23,308.47,184.86,505.55,22.81,92.38,46.67,871.47,2.76,1270.08,1.9215
25.75382,76.27711,556.37,374.79,154.24,631.9,15.87,97.1,20.79,861.03,4.85,1335.94,2.3985
14.20219,86.75924,857.54,712.38,96.12,844.01,8.22,81.12,3.64,845.09,2.84,1541.52,3.5078
15.64793,82.11258,543.9,394.54,162.99,558.23,24.98,62.22,26.83,909.61,1.93,931.09,2.1766
13.74874,83.39762,309.79,251.8,81.46,337.24,18.73,67.16,30.58,827.92,0.37,1688.16,1.356
19.60925,86.06836,929.25,685.09,264.15,881.62,25.87,65.57,17.66,931.23,1.01,745.25,3.4152
20.27044,68.98353,874.56,691.91,143.91,810.99,22.27,67.63,11.07,906.98,3.79,947.99,3.2144
25.65308,75.15753,373.43,197.72,123.61,388.6,25.24,74.9,46.77,853.14,1.96,1388.03,1.4348
22.68581,81.66563,539.08,442.83,116.28,567.38,15.48,64.69,26.6,830.02,3.19,1649.66,2.3528
24.02276,73.91658,469.81,278.49,214.07,468.84,22.72,71.49,58.32,982.44,4.34,247.78,1.847
27.0885,72.69625,394.66,167.28,142.62,397.4,23.03,74.7,46.45,937.08,2.61,626.64,1.5918
17.4645,83.63496,287.74,251.87,73.13,316.6,17.61,65.71,2.59,887.71,3.85,1148.67,1.3106
19.06291,84.75299,280.59,239.42,55.69,315.92,23.85,76.32,23.1,859.35,1.96,1385.64,1.2367
17.4548,69.23223,1001.88,799.51,198.5,959.42,27.84,73.49,11.46,963.85,1.47,389.79,3.746
16.0186,74.41293,612.75,377.03,214.25,533.52,29.4,61.37,36.39,921.22,2.76,753.09,2.0147
22.7862,81.57728,587.05,483.84,133.64,589.41,29.06,63.3,23.42,854.47,1.21,1417.05,2.252
16.9898,87.98383,512.09,496.72,76.94,500.59,23.76,56.58,16.26,874.63,3.47,1298.73,2.0259
26.25759,79.52779,533.18,428.78,68.86,572.44,22.48,82.45,11.0,879.98,3.48,1155.19,2.2639
25.12822,77.69419,524.3,373.55,100.83,492.27,22.53,71.58,19.76,833.16,1.48,1646.06,1.9726
20.27805,79.78495,441.16,326.36,68.98,435.44,27.07,76.68,20.21,970.62,0.98,370.65,1.7393
11.10027,80.1668,404.11,260.05,126.84,444.46,31.06,53.8,28.83,1005.99,1.51,49.15,1.7705
20.88127,74.17836,139.74,86.69,53.7,142.91,28.36,71.1,45.44,909.69,3.72,920.93,0.6032
14.832,76.42782,477.88,354.97,163.2,450.33,26.51,70.96,36.19,869.17,1.82,1264.12,1.7709
17.36441,75.59989,447.47,432.36,51.03,366.2,23.93,60.13,9.98,938.67,1.87,620.91,1.4719
26.23616,82.12568,453.63,386.77,129.83,485.04,18.33,79.77,15.26,915.73,1.3,837.53,1.8968
23.28569,68.5821,208.57,178.95,32.86,214.61,23.92,56.9,7.83,873.89,3.36,1288.24,0.836
12.87229,68.5954,604.45,325.04,228.46,655.86,19.2,61.74,38.92,918.09,2.35,848.35,2.713
12.46794,75.79102,396.98,309.7,80.13,426.48,23.36,72.33,22.01,849.17,3.87,1462.59,1.7079
19.00559,84.64318,456.42,320.36,126.46,484.19,19.3,68.88,26.72,826.15,2.23,1694.37,1.9559
22.59793,77.2896,645.81,512.44,166.22,722.18,16.28,60.82,36.18,964.39,1.59,382.0,2.9467
24.23342,76.75515,525.89,456.12,97.77,606.21,23.88,73.24,17.11,854.89,1.61,1412.89,2.4239
21.65174,75.74964,415.21,369.72,90.01,422.13,33.55,58.03,23.78,1008.78,3.82,22.46,1.6785
18.61357,73.14286,410.72,268.37,108.08,393.59,31.3,73.03,28.41,972.79,1.54,351.55,1.4836
17.06917,70.22304,833.32,709.6,119.06,916.98,23.22,63.04,19.87,982.85,2.58,284.31,3.6131
20.48329,69.36522,758.66,453.0,278.58,757.77,26.06,76.18,63.26,952.02,2.6,520.66,2.9231
24.35565,68.4586,396.24,281.05,106.33,441.77,27.27,62.29,26.61,889.48,1.25,1067.63,1.7286
9.6671,72.05983,582.33,434.8,138.92,599.71,19.34,59.03,27.37,843.52,2.38,1510.69,2.4354
10.94068,78.30291,510.37,475.06,79.07,448.87,27.16,60.58,6.92,901.33,3.05,1004.75,1.7981
9.95836,87.526,590.91,470.29,99.48,597.33,18.52,71.65,11.27,847.04,1.68,1555.48,2.4672
14.24341,80.14567,498.03,346.04,161.44,471.96,25.48,70.59,23.16,976.35,2.75,275.3,1.8974
9.90181,73.56654,586.25,508.12,122.38,628.48,18.38,76.59,26.14,879.95,1.21,1200.68,2.4849
22.06195,86.32148,737.09,498.47,200.0,846.91,29.26,63.39,25.06,928.13,2.68,742.22,3.3188
14.31614,71.44914,630.2,492.7,149.59,710.92,27.14,50.72,22.13,964.38,1.83,407.34,2.9053
9.1714,72.06427,471.2,339.17,81.2,472.34,24.75,78.39,6.21,881.95,2.63,1119.64,1.8354
18.4506,73.5898,479.21,306.93,142.65,435.49,31.52,83.11,23.04,967.6,1.26,405.69,1.6943
16.62706,69.02204,182.37,149.1,42.33,195.23,16.45,76.49,24.67,823.9,2.29,1695.94,0.7507
14.99124,73.60626,687.9,366.73,321.5,767.63,30.35,44.2,60.33,978.13,1.79,305.65,3.0057
26.62275,72.17396,716.78,596.45,153.82,649.47,28.19,54.6,16.09,943.27,2.04,602.83,2.6084
17.63289,83.9317,527.85,431.73,105.51,590.98,14.22,69.64,17.86,876.7,0.72,1211.12,2.4408
25.49768,68.39554,636.59,458.51,106.01,566.77,22.91,71.44,2.35,918.65,1.02,863.0,2.2185
9.94908,85.21973,713.59,536.33,149.07,793.18,14.62,72.03,10.54,856.26,3.59,1411.28,3.283
20.66804,72.89899,547.12,515.56,71.11,595.35,25.62,70.88,4.41,978.45,1.7,278.18,2.2574
13.00606,72.43453,111.93,62.37,23.51,120.16,36.21,56.62,18.78,998.95,7.16,101.62,0.4589
25.36205,70.38948,820.23,728.2,65.62,880.92,20.2,79.71,3.12,831.51,6.04,1636.21,3.5281
18.44213,85.50076,411.95,357.48,99.37,449.19,24.41,67.29,21.45,889.77,2.32,1107.33,1.785
12.39876,85.68827,470.36,340.25,97.35,446.75,28.27,51.71,20.01,1007.28,1.6,46.07,1.7797
23.46266,83.66323,243.82,190.74,46.95,284.62,27.38,82.02,11.43,876.52,2.04,1186.57,1.1103
23.45148,82.56818,673.21,583.65,60.98,665.39,27.88,62.61,9.85,933.27,2.48,639.17,2.6485
23.20634,74.72573,310.69,259.99,95.02,301.54,18.56,66.17,33.44,914.12,2.75,898.36,1.2262
16.60947,87.62543,824.29,658.66,158.53,821.22,29.2,64.16,14.57,918.35,2.63,834.38,3.1715
11.73543,79.6715,682.85,447.22,234.46,726.06,24.62,53.44,44.2,888.41,1.36,1083.33,2.9082
11.21813,71.60459,622.04,566.65,49.76,603.1,28.93,79.17,13.27,975.85,3.85,335.92,2.358
11.7357,82.6653,262.11,126.4,74.27,271.04,21.02,54.82,24.93,972.81,2.06,376.23,1.1305
20.95011,75.88893,442.58,343.69,112.91,478.98,16.52,78.0,36.04,831.25,3.78,1686.49,1.9452
21.36534,68.43519,480.91,418.41,60.68,526.65,23.35,67.42,11.6,990.47,1.77,185.41,2.0889
15.34417,72.83162,746.11,464.84,322.22,852.76,22.96,48.72,71.68,927.61,4.17,752.9,3.4003
25.06093,72.21934,733.76,591.47,126.6,709.78,17.89,72.67,20.05,864.36,5.44,1264.69,2.8055
26.01239,82.01412,532.68,406.57,132.1,624.07,19.16,63.82,43.79,890.62,2.91,1079.67,2.5434
16.16454,82.93794,559.97,473.5,80.36,594.55,19.93,68.72,11.58,956.4,1.18,510.57,2.4389
26.92499,70.07352,712.98,530.0,171.11,677.48,22.39,65.54,22.51,910.65,2.06,940.19,2.7247
16.38058,71.0065,113.75,57.25,30.35,108.37,20.35,59.59,22.08,868.22,2.44,1318.11,0.454
27.054,69.00499,354.36,280.07,74.68,398.77,22.84,52.19,23.6,930.19,2.04,643.45,1.5926
18.06571,76.85522,630.34,465.27,148.46,681.37,19.96,72.85,21.58,821.45,3.35,1744.59,2.6884
22.70787,83.43199,190.32,108.19,59.15,187.97,18.45,77.71,31.45,820.0,3.1,1732.75,0.8112
15.08323,75.11943,128.12,22.21,32.48,139.8,11.24,81.56,29.28,826.25,4.01,1709.47,0.5422
19.79796,73.30548,618.83,385.37,170.28,591.39,24.4,79.69,34.42,860.35,1.4,1346.91,2.3066
15.7029,72.3836,656.85,629.0,76.51,603.8,22.98,71.66,17.94,935.97,0.2,632.41,2.5092
19.17871,72.83014,40.86,62.78,15.6,41.04,24.73,66.5,45.71,844.29,2.48,1503.04,0.0908
24.64812,73.18318,629.18,388.8,226.43,713.8,24.77,63.15,60.03,908.02,2.8,901.45,2.8498
27.64621,70.37294,578.16,402.25,149.72,558.87,29.82,63.17,25.24,961.44,0.8,397.15,2.1331
12.91027,79.83534,550.03,235.57,202.38,592.5,23.58,70.56,46.38,865.88,4.53,1361.28,2.3065
14.97784,85.31076,568.39,201.9,323.45,581.09,35.29,59.39,81.83,984.12,0.29,233.55,2.196
14.34025,78.74048,973.98,764.05,186.41,995.72,28.36,69.8,18.1,949.22,3.87,564.76,3.9056
14.70877,81.76617,810.58,674.18,103.67,885.78,34.97,67.12,5.62,956.82,0.28,524.53,3.3678
17.81665,86.04188,76.26,30.39,24.61,85.32,22.75,70.1,42.79,843.95,3.89,1567.96,0.2981
14.35424,83.03137,615.49,526.51,122.33,601.01,19.25,77.08,16.25,916.62,2.65,801.98,2.3912
21.96229,85.03834,779.11,649.13,126.63,840.48,30.12,55.02,18.64,1006.66,1.11,77.56,3.2944
26.06668,69.33975,626.41,448.91,177.18,597.88,26.9,68.36,28.03,945.13,3.41,597.08,2.3431
25.75265,68.1521,495.9,429.92,66.44,514.87,30.15,55.72,7.71,875.95,4.59,1234.8,2.0503
13.13697,76.93079,710.06,461.03,275.17,727.06,28.71,57.57,32.42,963.31,2.68,460.69,2.8521
12.38982,70.67542,753.94,590.43,184.18,805.7,13.76,70.66,32.79,940.38,2.02,635.08,3.305
20.07032,74.14212,868.47,705.75,189.91,810.9,24.81,68.14,25.76,983.07,3.85,282.75,3.192
23.88757,86.76841,566.21,353.21,165.48,630.02,32.54,43.18,31.63,962.43,3.62,442.42,2.4967
12.79227,71.97748,689.95,462.38,203.24,708.74,22.8,53.14,22.69,1003.3,3.54,26.87,2.9082
19.269,69.26297,223.71,157.45,53.65,224.97,16.53,75.36,28.68,894.54,2.24,1041.42,0.9162
9.08967,86.91985,104.97,76.22,28.54,99.69,27.39,72.74,43.59,962.08,3.95,411.38,0.4005
13.42766,82.78418,498.99,308.99,210.57,505.32,24.27,68.66,62.98,837.67,2.94,1581.4,1.9949
22.64321,73.29461,632.64,358.03,245.9,593.12,23.38,78.67,64.82,964.26,2.95,473.42,2.3007
15.01433,76.34666,645.61,498.27,160.88,580.84,28.75,51.69,42.61,925.91,2.08,771.62,2.3761
19.29694,76.42324,379.07,177.58,134.25,373.12,26.57,53.6,52.87,960.07,2.1,502.88,1.4842
14.31256,75.56441,581.61,433.27,153.39,624.15,29.49,56.29,26.94,993.78,4.1,144.67,2.4403
18.04139,71.02422,261.7,202.63,60.21,262.93,19.72,68.39,39.28,837.86,1.43,1574.99,1.0596
21.1885,81.51459,622.28,534.98,134.89,698.91,34.41,55.45,12.06,997.23,1.07,118.64,2.7339
15.51953,73.5031,541.32,274.65,191.88,556.33,18.05,66.78,51.78,861.04,4.1,1396.14,2.258
12.88541,83.4866,375.5,290.52,83.27,366.11,25.19,66.12,22.93,959.43,1.15,508.24,1.4414
14.26977,70.53403,506.36,251.67,193.95,569.37,21.32,48.98,64.41,909.86,2.16,914.88,2.2625
15.49766,75.0739,101.8,35.9,26.07,119.09,31.8,63.9,36.93,921.13,1.85,860.91,0.4599
9.96282,84.8218,562.19,411.91,167.76,585.9,23.44,61.99,40.23,945.43,3.64,604.85,2.297
14.72005,77.05127,620.76,447.99,185.58,682.04,32.09,69.99,22.77,975.37,3.05,304.42,2.623
16.29874,79.46967,881.04,636.52,244.02,850.4,22.28,70.24,38.74,841.36,1.87,1647.68,3.3928
26.09458,77.1019,257.86,284.84,44.77,271.96,30.78,76.05,28.96,995.0,1.56,144.83,1.0893
8.45594,76.60275,687.34,548.78,161.78,729.07,18.58,62.76,25.93,830.4,5.54,1689.79,2.9525
20.04502,77.33504,617.58,583.9,49.41,689.33,24.29,66.71,8.42,904.34,2.72,937.01,2.7829
22.14143,87.04945,461.73,292.33,118.73,453.29,23.41,76.28,39.52,958.55,2.42,478.65,1.753
18.55745,85.00347,439.61,306.55,137.34,429.52,20.36,76.8,36.84,915.76,4.92,848.5,1.7455
21.35692,80.24089,593.77,438.87,153.79,624.28,24.7,63.74,8.73,920.54,0.91,775.29,2.5422
20.68026,68.77584,442.34,326.11,109.49,485.76,19.66,77.84,10.57,820.0,1.88,1796.15,1.9861
11.88924,83.4356,313.32,219.88,70.77,322.65,15.13,70.37,25.32,837.2,3.01,1617.96,1.3241
13.44305,83.47622,613.89,577.41,49.11,617.67,12.26,93.98,4.72,824.98,3.58,1769.1,2.4119
11.69338,74.54143,475.26,370.53,128.01,515.73,25.36,70.91,42.96,958.58,1.3,475.02,2.021
14.79902,69.49139,360.32,243.64,128.52,342.46,23.34,56.22,40.27,860.36,2.82,1390.87,1.3826
13.35745,77.87486,630.32,379.97,221.57,632.56,23.64,72.05,21.89,970.46,3.84,328.4,2.4853
17.85959,75.05329,333.79,262.49,34.22,345.61,23.64,59.04,7.57,926.8,1.99,740.45,1.369
19.4752,76.07396,398.34,269.93,108.45,381.28,19.6,79.07,19.51,844.91,1.91,1582.41,1.5451
26.8509,76.7743,477.74,380.48,91.91,527.2,21.34,75.79,22.59,912.46,1.61,834.07,2.065
20.62905,85.96611,459.68,314.55,120.88,428.98,28.12,72.55,25.2,953.36,3.43,507.18,1.6621
17.37024,85.43261,319.19,223.43,84.22,310.92,33.42,47.02,27.96,929.0,1.7,736.1,1.2108
10.39661,85.27591,598.47,449.05,129.18,646.15,27.11,68.07,28.68,890.54,2.72,1117.4,2.5181
18.43947,72.93851,731.41,549.63,181.89,757.0,24.66,75.09,15.91,960.46,3.45,465.19,2.9163
24.60965,79.30848,39.42,69.7,10.77,36.69,21.23,66.82,52.92,869.33,1.0,1285.62,0.0985
26.43659,71.71044,595.08,506.3,95.55,716.41,24.26,66.26,6.63,851.21,0.2,1467.79,2.85
17.5942,76.49181,232.0,138.17,85.53,219.31,27.85,63.77,52.32,929.33,2.79,778.64,0.8723
15.93449,85.80749,507.97,309.04,177.29,501.71,17.3,70.99,48.4,824.28,1.91,1694.91,1.9452
14.94511,85.00486,795.52,630.35,116.5,849.79,20.08,73.9,7.85,837.46,0.95,1562.64,3.4122
26.26318,77.96049,181.71,198.29,14.72,175.77,35.18,62.32,5.82,1007.73,1.73,75.02,0.6718
22.42187,82.40881,405.1,314.85,66.15,415.41,25.38,58.83,14.36,961.33,1.82,452.83,1.6864
24.32584,76.81943,178.5,194.22,36.36,176.81,19.79,71.28,14.26,950.43,3.15,606.66,0.7366
21.05434,77.51058,280.8,240.33,70.68,247.59,34.91,51.4,51.29,982.5,3.01,271.86,0.9442
23.46707,69.86687,407.4,342.67,82.71,430.12,31.16,57.19,18.27,982.68,2.65,251.6,1.7376
13.60786,69.80973,644.86,478.69,149.91,634.9,24.2,73.83,13.83,871.29,0.51,1235.66,2.5143
14.93212,73.53082,416.2,390.95,85.16,404.88,22.23,68.14,28.45,864.95,4.38,1297.59,1.5909
21.17459,69.11438,587.14,445.81,132.79,584.84,25.93,69.2,16.18,950.96,3.09,533.74,2.3141
13.15698,72.52005,580.44,465.8,167.69,571.21,23.98,59.42,34.38,935.27,1.85,708.01,2.2617
21.51747,85.47879,386.41,235.8,114.21,350.59,21.92,56.46,51.51,932.26,2.9,717.32,1.4181
26.36951,70.18333,198.52,175.73,47.57,211.69,36.13,65.29,18.11,979.85,1.39,301.48,0.7846
20.56894,86.11972,448.43,347.66,107.56,412.4,25.27,67.03,25.79,899.93,2.7,978.36,1.6005
20.94116,74.03055,617.21,364.41,215.98,661.77,24.43,77.42,35.28,919.53,1.76,797.88,2.6006
14.27496,77.59656,510.72,393.54,121.66,545.49,26.87,68.41,19.98,909.15,3.35,911.26,2.1185
20.89325,87.34149,708.5,594.1,171.06,754.37,23.76,60.35,20.33,896.34,1.5,1101.22,3.075
18.348,84.56799,801.47,582.15,211.13,736.82,26.76,67.02,36.85,944.44,1.92,630.69,2.903
25.63893,84.62228,682.9,516.95,182.87,630.77,30.7,76.43,13.59,981.2,3.36,277.26,2.4257
13.21359,83.05687,619.39,499.36,129.07,710.16,22.21,65.87,17.58,986.79,2.04,185.47,2.8588
18.32165,87.89288,194.07,117.52,73.59,195.26,20.11,72.64,31.71,903.88,2.37,942.9,0.7727
19.11161,83.05004,645.57,456.63,166.32,753.64,25.6,53.53,33.15,948.66,0.48,576.47,3.017
23.67866,69.83204,859.19,632.56,269.99,838.12,20.23,47.45,45.43,976.04,2.79,296.47,3.4309
10.61179,69.19838,334.83,208.31,114.48,353.7,23.0,72.93,41.24,923.95,1.43,854.2,1.4121
23.62907,87.01916,725.64,591.46,124.72,706.82,29.64,50.91,18.47,922.02,1.65,841.57,2.8841
15.62084,81.60335,705.89,450.03,241.37,698.15,21.13,63.2,37.75,865.69,2.24,1338.51,2.8129
20.80179,80.36079,744.9,588.44,162.24,803.3,23.62,64.76,40.19,950.29,0.93,543.66,3.1961
14.31565,71.21159,847.89,760.96,118.0,865.25,17.17,63.86,15.39,843.21,2.55,1511.8,3.5561
25.70804,83.94695,438.08,381.78,77.18,455.86,18.37,61.65,14.85,841.59,2.18,1543.18,1.8609
10.79174,77.12725,526.99,357.39,168.06,579.07,37.62,47.61,41.4,988.84,1.5,197.83,2.2094
24.19929,69.30084,242.87,217.36,40.91,294.21,30.54,62.78,4.02,1005.98,3.37,64.79,1.1014
22.38022,78.36434,843.08,714.82,134.57,894.82,25.61,61.86,28.48,944.48,2.72,622.09,3.5199
22.96627,74.40119,779.46,646.0,131.16,879.28,30.38,60.78,2.87,978.6,4.93,265.05,3.3854
21.86489,78.87378,795.54,630.66,153.75,805.19,19.92,79.72,21.12,915.49,1.24,862.11,3.1502
19.30751,74.59369,347.84,248.51,104.71,352.46,18.59,81.06,25.5,907.63,2.6,991.82,1.3752
21.4299,73.49126,542.02,451.32,106.02,587.52,16.89,78.21,15.58,870.37,0.73,1302.76,2.3681
12.80416,84.25091,292.23,263.78,98.38,330.4,19.96,80.58,46.0,839.07,3.24,1600.71,1.221
9.39516,68.19379,456.93,395.09,62.04,456.88,26.53,61.85,11.5,917.18,4.33,854.76,1.864
21.01,85.68904,699.87,531.56,140.98,759.38,23.9,74.47,19.4,874.85,2.32,1283.14,3.0013
16.70871,76.37627,678.73,485.9,172.78,602.32,13.17,79.15,29.9,841.56,1.65,1618.95,2.4619
15.06253,72.09514,134.8,79.59,25.36,143.27,25.46,63.32,17.8,941.51,4.16,637.56,0.5453
22.35901,68.89737,703.72,504.05,193.68,776.51,30.17,62.11,40.39,918.51,1.95,856.26,2.9561
8.7737,82.40864,507.64,433.0,117.66,580.62,30.4,54.74,14.18,1004.5,3.21,58.2,2.3004
18.71424,72.00388,701.8,557.51,159.69,700.88,8.52,79.0,19.21,850.86,0.64,1490.82,2.9074
22.27818,68.9011,509.21,292.4,184.57,489.69,19.21,76.31,46.55,867.68,1.76,1310.21,1.9195
18.52222,74.35071,603.39,568.02,63.6,620.25,24.44,58.04,31.93,907.72,3.17,910.97,2.4267
20.23667,73.62134,294.64,197.24,90.39,304.72,22.11,61.19,32.53,929.84,1.33,696.18,1.2055
24.02364,81.25463,445.69,247.16,146.84,458.03,22.09,61.05,34.33,996.95,4.67,107.04,1.8406
20.64401,71.19946,602.89,424.84,214.86,596.35,30.07,55.07,47.89,929.09,4.35,760.72,2.2924
23.43337,85.8857,545.26,489.22,72.92,506.27,27.86,66.24,17.82,953.59,1.9,507.81,1.9788
24.37627,79.9974,596.13,467.77,101.0,607.84,26.66,67.55,15.0,1010.67,3.35,13.87,2.3434
8.0602,76.43907,588.27,385.83,113.93,635.82,32.8,61.96,18.93,1006.57,3.24,39.27,2.4536
13.92071,80.34022,560.49,512.46,87.59,542.1,24.93,58.67,25.67,909.09,2.41,967.45,2.1747
10.60245,79.88819,883.04,567.69,314.33,879.08,29.27,57.62,36.08,998.59,3.11,102.72,3.4591
12.05054,84.6993,661.48,535.0,152.08,608.11,17.23,69.12,31.02,897.26,1.29,1098.67,2.4725
18.24475,78.69877,692.91,497.7,208.49,659.15,32.34,57.92,27.94,953.23,4.07,534.63,2.5044
16.99688,83.07221,545.89,397.22,103.0,688.81,26.2,43.56,24.14,901.09,2.26,1031.15,2.8003
23.2495,78.61154,578.56,598.23,80.68,537.93,16.43,68.75,22.39,881.19,3.69,1122.63,2.143
24.51881,84.42686,453.22,401.52,58.09,523.85,27.42,70.21,6.8,903.1,1.82,910.47,1.9957
25.39782,85.29443,736.7,533.71,189.07,725.03,29.2,61.1,29.17,982.0,1.22,238.15,2.819
14.50128,78.90435,136.54,111.54,16.8,159.28,21.98,74.63,9.93,983.91,2.28,226.22,0.6095
26.21482,80.39372,247.03,235.45,22.75,216.1,17.54,70.1,7.13,880.38,0.27,1200.43,0.8859
10.15778,83.03792,475.54,360.91,129.54,459.52,19.03,76.62,42.79,936.87,2.75,645.01,1.8377
22.50342,85.59192,720.55,493.69,206.89,707.23,25.43,73.74,18.62,827.56,2.39,1734.06,2.7592
20.83904,77.55493,568.76,441.73,122.08,609.42,19.35,84.46,18.85,863.76,3.16,1351.62,2.4244
16.23408,87.71555,487.32,266.54,141.08,438.8,23.15,76.76,40.8,860.25,3.7,1458.47,1.6995
17.18155,70.73474,249.28,194.87,97.73,270.5,34.44,42.94,63.42,989.87,4.29,185.79,1.0274
24.42852,73.65417,709.5,448.57,249.32,717.81,7.0,87.29,41.35,820.0,0.8,1775.89,2.8982
15.61272,85.60338,337.84,189.13,136.67,390.78,23.54,56.03,52.38,935.81,2.54,692.66,1.5924
22.80055,86.16821,644.04,511.31,129.87,596.93,19.59,76.34,35.27,876.75,0.99,1202.43,2.333
19.61034,86.51928,486.55,320.9,156.58,536.01,18.68,79.41,52.31,881.38,2.89,1179.55,2.1533
17.07067,85.84998,524.43,459.05,81.66,559.46,29.95,64.8,26.6,867.59,0.88,1312.74,2.1428
21.71441,73.76433,455.76,230.8,176.37,445.15,28.14,51.96,65.13,918.63,3.65,834.04,1.7703
25.61933,71.35691,213.53,167.01,57.99,216.64,19.57,65.27,19.21,903.56,5.38,883.42,0.8561
19.9138,76.23893,463.1,296.77,205.24,471.37,27.99,68.91,50.5,989.69,1.19,179.7,1.8327
14.89039,69.31882,400.91,246.04,137.81,428.03,24.67,64.51,55.72,919.84,1.77,822.21,1.663
25.42926,82.79931,561.81,509.03,85.1,574.27,25.01,74.82,7.71,995.18,1.37,153.37,2.293
21.86441,85.66666,782.44,566.39,198.68,885.03,29.01,56.52,22.94,928.56,2.05,777.93,3.4591
9.79955,72.27129,913.61,825.85,152.57,950.8,19.86,88.14,18.85,840.0,1.17,1598.58,3.7174
18.49949,80.30395,538.28,465.68,111.11,573.97,35.3,58.08,18.1,1000.54,4.25,73.32,2.2265
19.65704,71.90328,599.2,323.5,213.52,683.14,16.12,66.37,41.56,876.39,3.1,1257.22,2.7905
10.98035,79.43081,307.85,229.13,75.24,308.09,25.92,57.36,16.31,928.17,2.67,717.76,1.2208
20.93791,74.66383,344.34,315.17,74.86,322.14,23.65,78.46,18.89,857.54,1.29,1395.67,1.2561
20.799,79.47203,504.72,394.15,170.35,489.09,27.1,81.31,52.42,923.62,1.73,766.1,1.8675
12.42877,76.03931,201.67,90.52,60.23,185.11,19.9,61.59,43.85,892.99,1.95,1033.35,0.7714
13.64741,75.39739,729.69,489.55,196.42,579.39,23.65,71.31,38.35,833.9,1.93,1684.62,2.2712
9.52148,81.90901,466.94,352.49,91.71,496.26,22.84,72.1,5.68,903.0,2.83,912.17,2.0879
9.14267,84.51356,1024.82,888.24,126.75,1036.87,19.83,87.29,6.0,837.41,0.78,1569.82,4.0501
26.66198,68.4316,426.93,284.92,108.93,432.01,28.25,51.81,16.55,861.89,2.0,1279.72,1.7314
21.4596,74.27363,541.18,439.34,127.6,562.18,25.4,64.21,29.23,901.48,2.33,963.42,2.2597
13.72232,71.68761,248.24,155.83,77.95,231.78,27.15,59.38,37.93,920.83,4.04,839.94,0.9176
27.43898,84.55884,270.09,175.24,54.28,279.1,24.99,55.42,16.7,857.36,2.01,1338.17,1.1117
26.20625,68.88703,821.6,674.43,157.79,786.64,26.72,72.54,14.72,839.94,3.81,1598.53,3.0568
22.4862,72.38347,42.75,35.42,9.08,47.3,21.49,72.57,36.24,925.47,4.09,824.48,0.2152
20.15281,70.30908,534.06,361.56,204.22,509.92,20.86,59.57,65.55,885.15,4.59,1160.78,2.079
9.06031,78.72208,514.49,340.18,153.02,569.96,27.66,72.31,33.62,934.36,1.92,706.44,2.2389
21.83396,84.82541,313.26,260.87,71.26,290.61,23.08,66.69,42.31,885.01,1.96,1151.86,1.1275
11.0274,75.98641,795.29,616.43,194.63,727.6,25.43,67.65,22.51,943.36,1.25,596.25,2.8825
23.51027,69.96827,456.8,329.97,101.66,492.57,27.88,62.96,26.68,894.84,2.04,979.74,1.9366
13.7071,73.40069,938.01,766.22,214.92,834.81,17.36,70.94,15.19,916.76,2.15,889.62,3.4134
16.88707,80.35355,630.59,472.27,154.06,603.66,22.84,72.16,21.78,848.18,1.54,1545.61,2.3751
11.05024,71.46945,223.92,148.76,61.86,238.94,21.03,93.6,45.13,900.61,2.58,996.7,0.9367
14.32814,86.48373,635.04,522.09,120.87,703.85,20.52,66.32,7.6,964.8,1.23,444.73,2.9463
20.1515,81.53129,576.68,368.42,161.45,656.6,21.91,74.03,22.71,896.01,1.59,1077.18,2.6485
15.87801,79.40162,495.1,353.4,57.4,547.2,27.49,74.27,5.1,897.43,1.85,986.16,2.1723
19.8496,68.99106,455.96,358.95,107.01,495.25,21.77,61.63,28.42,857.42,1.26,1454.91,2.0045
18.46706,68.57819,228.83,200.46,51.47,220.25,22.02,72.22,12.61,872.22,2.34,1277.07,0.9728
25.24125,75.77447,226.64,269.29,23.88,225.31,21.4,70.68,0.74,846.51,2.56,1485.81,0.9413
16.31113,76.64504,162.71,55.07,33.47,169.43,25.0,62.06,10.22,923.09,3.22,754.71,0.7067
24.7314,80.80875,579.62,352.25,222.88,587.76,22.26,69.83,62.67,931.54,3.31,738.31,2.3299
